,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
16,69848539,False,Аналитик \Технический писатель,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 25000, 'to': 60000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'улица Пермякова', 'building': '1с5', 'description': None, 'lat': 57.132328, 'lng': 65.602699, 'raw': 'Тюмень, улица Пермякова, 1с5', 'metro': None, 'metro_stations': [], 'id': '1762542'}",,,2022-09-15T11:45:19+0300,2022-09-15T11:45:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69848539,,https://api.hh.ru/vacancies/69848539?host=hh.ru,https://api.hh.ru/vacancies/69848539/adv_response?host=hh.ru,https://hh.ru/vacancy/69848539,[],"{'id': '2510287', 'name': 'ИТС', 'url': 'https://api.hh.ru/employers/2510287', 'alternate_url': 'https://hh.ru/employer/2510287', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3753063.png', '240': 'https://hhcdn.ru/employer-logo/3753064.png', 'original': 'https://hhcdn.ru/employer-logo-original/828045.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2510287', 'trusted': True}","{'requirement': 'Понимание принципов разработки программного обеспечения. Опыт работы с системами управления проектами. Владение Microsoft Word, Excel, Visio; Умение создавать, редактировать, иллюстрировать...', 'responsibility': 'Создание технической документации: Частного технического задания, Программа и методика испытаний, Протоколы сохраняемого функционала, Руководства пользователя различного уровня сложности (для пользователя...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
17,70232414,False,Системный администратор,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-23T17:41:35+0300,2022-09-23T17:41:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70232414,,https://api.hh.ru/vacancies/70232414?host=hh.ru,https://api.hh.ru/vacancies/70232414/adv_response?host=hh.ru,https://hh.ru/vacancy/70232414,[],"{'id': '3968', 'name': 'Уральская горно-металлургическая компания', 'url': 'https://api.hh.ru/employers/3968', 'alternate_url': 'https://hh.ru/employer/3968', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1649323.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/301737.jpg', '90': 'https://hhcdn.ru/employer-logo/1649322.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3968', 'trusted': True}","{'requirement': 'Высшее образование. Уверенные знания MS Exchange 2016/2019, AD, GPO, DHCP, WSUS, DFS, FSR. Практический опыт работы с MS Windows...', 'responsibility': 'Развитие существующих и создание собственных информационных систем. Разработка новых отраслевых решений на базе 1С. Разработка и внедрение мобильных приложений...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
18,70679313,False,Аналитик бизнес-процессов,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 60000, 'to': 100000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Тюмень, ул. 50 лет Октября, 109', 'metro': None, 'metro_stations': [], 'id': '333564'}",,,2022-10-10T09:49:09+0300,2022-10-10T09:49:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70679313,,https://api.hh.ru/vacancies/70679313?host=hh.ru,https://api.hh.ru/vacancies/70679313/adv_response?host=hh.ru,https://hh.ru/vacancy/70679313,[],"{'id': '665449', 'name': 'Строительный Двор', 'url': 'https://api.hh.ru/employers/665449', 'alternate_url': 'https://hh.ru/employer/665449', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/724435.jpg', '90': 'https://hhcdn.ru/employer-logo/3338828.jpeg', '240': 'https://hhcdn.ru/employer-logo/3338829.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=665449', 'trusted': True}","{'requirement': 'Аналитический склад ума. Отличное знание Excel (сводные таблицы, логические формулы, макросы). Знание Power BI, SAP. Умение анализировать и систематизировать большой...', 'responsibility': 'Анализ бизнес процессов отдела продаж и закупа. Составление аналитических отчетов, презентаций, дашбордов. Разработка и проверка гипотез по оптимизации процессов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
19,68342363,False,Бизнес-аналитик,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-29T09:07:33+0300,2022-09-29T09:07:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68342363,,https://api.hh.ru/vacancies/68342363?host=hh.ru,https://api.hh.ru/vacancies/68342363/adv_response?host=hh.ru,https://hh.ru/vacancy/68342363,[],"{'id': '17713', 'name': 'ЮТэйр, Авиакомпания', 'url': 'https://api.hh.ru/employers/17713', 'alternate_url': 'https://hh.ru/employer/17713', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/939772.png', '240': 'https://hhcdn.ru/employer-logo/4199633.png', '90': 'https://hhcdn.ru/employer-logo/4199632.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=17713', 'trusted': True}","{'requirement': 'Высшее образование. Опыт работы от 3 лет в должности бизнес-аналитик, консультант, менеджер проектов и т.д.. Владение программами: MS...', 'responsibility': 'Анализ деятельности компаний вертолетного сегмента и функциональных подразделений. Расчет и контроль ключевых показателей эффективности проектов. Организация и руководство реализацией различных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
20,70203637,False,Ведущий аналитик,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-23T11:08:53+0300,2022-09-23T11:08:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70203637,,https://api.hh.ru/vacancies/70203637?host=hh.ru,https://api.hh.ru/vacancies/70203637/adv_response?host=hh.ru,https://hh.ru/vacancy/70203637,[],"{'id': '185755', 'name': 'Группа страховых компаний Югория', 'url': 'https://api.hh.ru/employers/185755', 'alternate_url': 'https://hh.ru/employer/185755', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/800516.png', '90': 'https://hhcdn.ru/employer-logo/3642951.png', '240': 'https://hhcdn.ru/employer-logo/3642952.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=185755', 'trusted': True}","{'requirement': 'Высшее образование. Знание и понимание основ бухгалтерского учета. Опыт автоматизации страховых, финансовых организаций или работа на стороне интегратора в разных...', 'responsibility': 'Сбор требований и проектирование финансовых информационных систем на платформе 1С. Анализ потребностей заказчика/инициатора в рамках проекта. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
21,55021720,False,Специалист по планированию цепей поставок,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 42000, 'to': 78000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Тюмень, ул. Панфиловцев, 86', 'metro': None, 'metro_stations': [], 'id': '215618'}",,,2022-10-10T10:29:29+0300,2022-10-10T10:29:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55021720,,https://api.hh.ru/vacancies/55021720?host=hh.ru,https://api.hh.ru/vacancies/55021720/adv_response?host=hh.ru,https://hh.ru/vacancy/55021720,[],"{'id': '665449', 'name': 'Строительный Двор', 'url': 'https://api.hh.ru/employers/665449', 'alternate_url': 'https://hh.ru/employer/665449', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/724435.jpg', '90': 'https://hhcdn.ru/employer-logo/3338828.jpeg', '240': 'https://hhcdn.ru/employer-logo/3338829.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=665449', 'trusted': True}","{'requirement': 'Команда закупа ищет внимательного и доброжелательного сотрудника с развитыми аналитическими способностями, с высшим образованием (экономика, логистика или прикладная математика) , хорошим...', 'responsibility': 'Своевременное получение и внесение в информационную систему логистических данных. Определение наиболее эффективных схем движения товаров, настройка цепей поставок по закрепленному...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
22,66192266,False,Технолог-аналитик бизнес-процессов склада,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 45000, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Тюмень, ул. Панфиловцев, 86', 'metro': None, 'metro_stations': [], 'id': '215618'}",,,2022-10-11T09:04:06+0300,2022-10-11T09:04:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=66192266,,https://api.hh.ru/vacancies/66192266?host=hh.ru,https://api.hh.ru/vacancies/66192266/adv_response?host=hh.ru,https://hh.ru/vacancy/66192266,[],"{'id': '665449', 'name': 'Строительный Двор', 'url': 'https://api.hh.ru/employers/665449', 'alternate_url': 'https://hh.ru/employer/665449', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/724435.jpg', '90': 'https://hhcdn.ru/employer-logo/3338828.jpeg', '240': 'https://hhcdn.ru/employer-logo/3338829.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=665449', 'trusted': True}","{'requirement': 'Ориентируетесь в топологии, товарах и типах мест хранения. Имеете опыт работы с системами управления складом. Умеете работать в режиме многозадачности. ', 'responsibility': 'Описание процессов работы склада. Постановка ТЗ, тестирование и внедрение разработок. Статистический анализ данных системы. Подготовка отчетов склада. Нормирование операций склада. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
23,70166909,False,Аналитик данных,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'улица Газовиков', 'building': '73', 'description': None, 'lat': 57.167521, 'lng': 65.558331, 'raw': 'Тюмень, улица Газовиков, 73', 'metro': None, 'metro_stations': [], 'id': '3933581'}",,,2022-09-22T15:40:39+0300,2022-09-22T15:40:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70166909,,https://api.hh.ru/vacancies/70166909?host=hh.ru,https://api.hh.ru/vacancies/70166909/adv_response?host=hh.ru,https://hh.ru/vacancy/70166909,[],"{'id': '4162557', 'name': 'Страна Девелопмент', 'url': 'https://api.hh.ru/employers/4162557', 'alternate_url': 'https://hh.ru/employer/4162557', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/662049.jpg', '240': 'https://hhcdn.ru/employer-logo/3089329.jpeg', '90': 'https://hhcdn.ru/employer-logo/3089328.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4162557', 'trusted': True}","{'requirement': 'Опыт работы от 3 лет в в финансово-экономическом направлении (ПЭО, экономика, финансы, планирование, анализ). Высшее образование (экономические и математические...', 'responsibility': 'Поддержанием в актуальном состоянии системы планирования и текущего состояния трудозатрат в подразделении по ресурсам специалистов, задействованных при реализации стратегических проектов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
24,68906180,False,Аналитик складской логистики,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 55000, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Тюмень, ул. Панфиловцев, 86', 'metro': None, 'metro_stations': [], 'id': '215618'}",,,2022-10-11T09:04:06+0300,2022-10-11T09:04:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68906180,,https://api.hh.ru/vacancies/68906180?host=hh.ru,https://api.hh.ru/vacancies/68906180/adv_response?host=hh.ru,https://hh.ru/vacancy/68906180,[],"{'id': '665449', 'name': 'Строительный Двор', 'url': 'https://api.hh.ru/employers/665449', 'alternate_url': 'https://hh.ru/employer/665449', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/724435.jpg', '90': 'https://hhcdn.ru/employer-logo/3338828.jpeg', '240': 'https://hhcdn.ru/employer-logo/3338829.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=665449', 'trusted': True}","{'requirement': 'Ориентируетесь в топологии, товарах и типах мест хранения. Имеете опыт работы с системами управления складом. Умеете работать в режиме многозадачности. ', 'responsibility': 'Описание процессов работы склада. Постановка ТЗ, тестирование и внедрение разработок. Статистический анализ данных системы. Подготовка отчетов склада. Нормирование операций склада. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
25,70963140,False,Ведущий системный аналитик,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-10T10:56:03+0300,2022-10-10T10:56:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70963140,,https://api.hh.ru/vacancies/70963140?host=hh.ru,https://api.hh.ru/vacancies/70963140/adv_response?host=hh.ru,https://hh.ru/vacancy/70963140,[],"{'id': '953', 'name': 'КБ Уральский банк реконструкции и развития (УБРиР)', 'url': 'https://api.hh.ru/employers/953', 'alternate_url': 'https://hh.ru/employer/953', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5556441.png', '90': 'https://hhcdn.ru/employer-logo/5556440.png', 'original': 'https://hhcdn.ru/employer-logo-original/983905.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=953', 'trusted': True}","{'requirement': 'Имеешь опыт работы системным аналитиком. Имеешь опыт проведения интервью с заказчиком. Занимаешься постановкой задач разработчикам. Занимаешься тестированием реализованного продукта. ', 'responsibility': 'Сбор, анализ, формализация, документирование и согласование требований с заказчиком. Моделирование бизнес-процессов. Поиск вариантов решения и выбор наиболее оптимального для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
26,70896039,False,Ведущий специалист (системный аналитик) медицинских ИС,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 44000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'Советская улица', 'building': '61', 'description': None, 'lat': 57.154503, 'lng': 65.548557, 'raw': 'Тюмень, Советская улица, 61', 'metro': None, 'metro_stations': [], 'id': '635943'}",,,2022-10-07T12:07:28+0300,2022-10-07T12:07:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70896039,,https://api.hh.ru/vacancies/70896039?host=hh.ru,https://api.hh.ru/vacancies/70896039/adv_response?host=hh.ru,https://hh.ru/vacancy/70896039,[],"{'id': '2266613', 'name': 'ГКУ ТО Центр информационных технологий Тюменской области', 'url': 'https://api.hh.ru/employers/2266613', 'alternate_url': 'https://hh.ru/employer/2266613', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2266613', 'trusted': True}","{'requirement': '1. Аналитический склад ума. 2. Нацеленность на результат. 3. Быстрая обучаемость. 4. Высшее образование IT специальности. 5. Грамотная устная и...', 'responsibility': '1. Ведение государственных контрактов по сопровождению и развитию медицинских информационных систем. 2. Организация взаимодействия подрядчика и функционального заказчика. 3. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
27,69940093,False,Бизнес-аналитик,,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'улица Тимофея Чаркова', 'building': '8Г', 'description': None, 'lat': 57.195581, 'lng': 65.606714, 'raw': 'Тюмень, улица Тимофея Чаркова, 8Г', 'metro': None, 'metro_stations': [], 'id': '2198247'}",,,2022-09-19T07:20:08+0300,2022-09-19T07:20:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69940093,,https://api.hh.ru/vacancies/69940093?host=hh.ru,https://api.hh.ru/vacancies/69940093/adv_response?host=hh.ru,https://hh.ru/vacancy/69940093,[],"{'id': '3114341', 'name': 'ЕТС Трейд', 'url': 'https://api.hh.ru/employers/3114341', 'alternate_url': 'https://hh.ru/employer/3114341', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2330209.png', '90': 'https://hhcdn.ru/employer-logo/2330208.png', 'original': 'https://hhcdn.ru/employer-logo-original/472089.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3114341', 'trusted': True}","{'requirement': 'высшее профессиональное образование. - опыт работы по регламентации основных бизнес-процессов от 3х лет. - продвинутый пользователь ПК. - продвинутые навыки в...', 'responsibility': 'сбор, формализация и согласование требований с заказчиками. - сбор информации, описание и моделирование бизнес-процессов в Компании. - анализ эффективности и выработка...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
28,70075432,False,"Консультант 1С (1С:Управление торговлей, 1С:УНФ)",,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 40000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'улица Салтыкова-Щедрина', 'building': '44', 'description': None, 'lat': 57.142057, 'lng': 65.553273, 'raw': 'Тюмень, улица Салтыкова-Щедрина, 44', 'metro': None, 'metro_stations': [], 'id': '2295193'}",,,2022-10-12T11:42:34+0300,2022-10-12T11:42:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70075432,,https://api.hh.ru/vacancies/70075432?host=hh.ru,https://api.hh.ru/vacancies/70075432/adv_response?host=hh.ru,https://hh.ru/vacancy/70075432,[],"{'id': '3248784', 'name': 'ГК ТюмБИТ', 'url': 'https://api.hh.ru/employers/3248784', 'alternate_url': 'https://hh.ru/employer/3248784', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/636099.jpg', '90': 'https://hhcdn.ru/employer-logo/2985548.jpeg', '240': 'https://hhcdn.ru/employer-logo/2985549.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3248784', 'trusted': True}","{'requirement': 'Умение работать с торговым оборудованием (ККТ, Сканеры ШК, ТСД). Знание типовых конфигураций (1С: Управление торговлей, 1С: ERP, 1...', 'responsibility': 'Консультация и обучение пользователей по функционалу ПП 1С. Удалённая работа с постоянными клиентами (анализировать замечания пользователей по результатам эксплуатации...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
29,70449749,False,"Бизнес-аналитик (направление ""Девелопмент"")",,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'улица Газовиков', 'building': '73', 'description': None, 'lat': 57.167521, 'lng': 65.558331, 'raw': 'Тюмень, улица Газовиков, 73', 'metro': None, 'metro_stations': [], 'id': '3933581'}",,,2022-09-28T09:35:59+0300,2022-09-28T09:35:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70449749,,https://api.hh.ru/vacancies/70449749?host=hh.ru,https://api.hh.ru/vacancies/70449749/adv_response?host=hh.ru,https://hh.ru/vacancy/70449749,[],"{'id': '4162557', 'name': 'Страна Девелопмент', 'url': 'https://api.hh.ru/employers/4162557', 'alternate_url': 'https://hh.ru/employer/4162557', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/662049.jpg', '240': 'https://hhcdn.ru/employer-logo/3089329.jpeg', '90': 'https://hhcdn.ru/employer-logo/3089328.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4162557', 'trusted': True}","{'requirement': 'Аналогичный опыт работы – от 2 лет в роли бизнес-аналитика. Опыт разработки регламентирующих документов (должностные инструкции, положения о подразделении, регламенты...', 'responsibility': 'Взаимодействием с заказчиками (сбор и анализ требований к продукту, выявление потребности). Формализацией и согласованием технических требований / ТЗ (с заказчиками и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
30,70160540,False,Главный специалист-аналитик,"{'id': 'gpn-39305-GSNA', 'name': 'ООО «Газпромнефть-Снабжение»'}",False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-22T14:19:01+0300,2022-09-22T14:19:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70160540,,https://api.hh.ru/vacancies/70160540?host=hh.ru,https://api.hh.ru/vacancies/70160540/adv_response?host=hh.ru,https://hh.ru/vacancy/70160540,[],"{'id': '39305', 'name': 'Газпром нефть', 'url': 'https://api.hh.ru/employers/39305', 'alternate_url': 'https://hh.ru/employer/39305', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4275796.jpeg', '240': 'https://hhcdn.ru/employer-logo/4275797.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/958817.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=39305', 'trusted': True}","{'requirement': 'Обязательно: Опыт анализа больших массивов данных и анализа корневых причин отклонений. Опыт работы (не менее 1 года) на предприятиях ТЭК...', 'responsibility': 'Осуществлять подготовку регулярной отчетности по процессам управления качеством закупок в форматах Excel, Power Point и на базе QlikSense. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
31,68765832,False,Системный аналитик IT (middle),,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 120000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тюмень', 'street': 'Харьковская улица', 'building': '75к1', 'description': None, 'lat': 57.144259, 'lng': 65.594272, 'raw': 'Тюмень, Харьковская улица, 75к1', 'metro': None, 'metro_stations': [], 'id': '5623475'}",,,2022-10-11T08:11:09+0300,2022-10-11T08:11:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68765832,,https://api.hh.ru/vacancies/68765832?host=hh.ru,https://api.hh.ru/vacancies/68765832/adv_response?host=hh.ru,https://hh.ru/vacancy/68765832,[],"{'id': '88787', 'name': 'Восток.Софт', 'url': 'https://api.hh.ru/employers/88787', 'alternate_url': 'https://hh.ru/employer/88787', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1004147.png', '90': 'https://hhcdn.ru/employer-logo/5637368.png', '240': 'https://hhcdn.ru/employer-logo/5637369.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=88787', 'trusted': True}","{'requirement': 'Опыт разработки и описания бизнес-процессов as is, to be. Умение проводить экспресс оценку требований. Уверенные знания и опыт работы...', 'responsibility': 'Участием в проектировании и анализе архитектуры системы и клиентского пути. Взаимодействием со смежными командами. Проведением анализа и проектирования интеграционных взаимодействий...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
